"Sweep - Function 1" 
"Frequency vs Frequency"
"X (Hz)","Ch-1 (Hz)"
45,47.4985427856445
45.0913064592545,45.0912895202637
45.1827981822756,45.1804008483887
45.2744755449697,45.2731285095215
45.3663389240055,50.4018211364746
45.4583886968164,47.9841384887695
45.5506252416013,48.0863494873047
45.6430489373265,48.0445938110352
45.7356601637276,45.7385482788086
45.8284593013101,48.2385292053223
45.9214467313521,45.9264831542969
46.0146228359051,48.4354629516602
46.1079879977956,46.1077651977539
46.2015426006273,46.204662322998
46.2952870287819,46.2913208007813
46.3892216674212,48.8301086425781
46.4833469024883,46.4801216125488
46.5776631207097,46.5745544433594
46.6721707095964,46.675350189209
46.7668700574456,49.2224311828613
46.8617615533424,49.3272018432617
46.9568455871616,49.4300193786621
47.0521225495688,47.0443458557129
47.1475928320223,49.6267318725586
47.2432568267748,47.239086151123
47.3391149268748,49.8283195495605
47.4351675261684,49.9293823242187
47.5314150193008,50.0292167663574
47.6278578017178,50.1392707824707
47.7244962696678,47.726016998291
47.8213308202031,47.8242683410645
47.9183618511815,47.9204559326172
48.0155897612683,50.4126777648926
48.1130149499375,50.5191307067871
48.2106378174739,48.2078247070313
48.3084587649742,53.1372413635254
48.406478194349,48.4062843322754
48.5046965083247,50.922534942627
48.6031141104444,51.0212898254395
48.7017314050703,48.6889114379883
48.8005487973849,51.2285919189453
48.899566693393,48.8838844299316
48.9987854999231,51.4402198791504
49.098205624629,51.5342979431152
49.1978274759919,59.0066871643066
49.2976514633218,54.2049026489258
49.3976779967591,56.7872009277344
49.4979074872763,54.4242820739746
49.59834034668,54.5321235656738
49.6989769876123,64.5679397583008
49.7998178235525,62.2090148925781
49.9008632688188,64.8429489135742
50.0021137385703,104.81175994873
50.1035696488083,579.14453125
50.2052314163781,112.581192016602
50.307099458971,62.8332557678223
50.4091741951257,55.3990592956543
50.5114560442301,58.0522956848145
50.6139454265231,52.9935684204102
50.7166427630963,55.5149726867676
50.8195484758957,53.3290596008301
50.9226629877233,53.3277359008789
51.0259867222393,55.8708763122559
51.1295201039631,53.543270111084
51.2332635582758,51.2154235839844
51.3372175114215,51.3209800720215
51.4413823905092,53.8781700134277
51.5457586235143,53.9955024719238
51.650346639281,51.6493453979492
51.7551468675231,51.7531776428223
51.8601597388269,54.3231620788574
51.9653856846518,54.4434127807617
52.0708251373331,54.5488929748535
52.1764785300831,57.1462135314941
52.282346296993,54.7715759277344
52.3884288730351,52.3828086853027
52.494726694064,52.4957695007324
52.6012401968188,52.5990829467773
52.7079698189247,55.211799621582
52.8149159988949,52.8127288818359
52.9220791761322,52.9223976135254
53.0294597909313,53.0287895202637
53.1370582844798,53.1356353759766
53.244875098861,55.6645355224609
53.3529106770549,53.3502464294434
53.4611654629403,53.4577102661133
53.5696399012967,53.5666885375977
53.6783344378061,53.6781311035156
53.7872495190548,53.7847633361816
53.8963855925353,53.8977394104004
54.0057431066479,54.005786895752
54.1153225107029,54.115550994873
54.2251242549221,54.2279663085938
54.335148790441,54.3369979858398
54.4453965693103,54.4461212158203
54.555868044498,54.555778503418
54.6665636698913,57.1525993347168
54.7774839002981,54.7746315002441
54.8886291914493,54.884449005127
