"Sweep - Function 1" 
"Frequency vs Frequency"
"X (Hz)","Ch-1 (Hz)"
10,10.0272550582886
10.6478597782335,10.6477575302124
11.3376917856923,11.338134765625
12.0722152342881,12.0723628997803
12.8543255027354,12.8526544570923
13.6871055496897,13.686279296875
14.5738380662977,14.5727567672729
15.518018416062,15.5179796218872
16.5233684130273,16.5213069915771
17.5938509926007,17.5963134765625
18.7336858328347,18.7316837310791
19.9473659877503,19.946964263916
21.2396755982669,21.2391033172607
22.6157087505514,22.6160717010498
24.0808895561239,24.0793647766113
25.6409935328735,25.6408805847168
27.3021703712629,27.3031692504883
29.0709681754648,29.071195602417
30.9543592749837,30.9551601409912
32.9597677085088,32.9604873657227
35.095098488335,35.0962829589844
37.3687687607086,37.3697700500488
39.7897409849257,39.7901954650879
42.3675582619719,42.3713455200195
45.1123819519615,45.1152572631836
48.0350317286597,48.0357093811035
51.1470282289765,51.1443519592285
54.4606384655492,54.4624252319336
57.9889241814237,57.9864501953125
61.7457933374413,61.7418785095215
65.7460549352859,65.7487411499023
70.0054773922961,70.0101699829102
74.5408506981463,74.5421981811523
79.37005259841,79.3687286376953
84.5121190658887,84.5224151611328
89.9873193374956,89.9806900024414
95.8172358124772,95.8274154663086
102.024849126919,102.016174316406
108.634628739886,108.665267944336
115.672629388276,115.613960266113
123.166593790594,123.174285888672
131.146062004488,131.11686706543
139.642487869131,139.635498046875
148.689362991418,148.71647644043
158.322348764748,158.241241455078
168.579416940761,168.681701660156
179.500999308158,179.482070922852
191.130147068606,191.25114440918
203.512700537966,203.728958129883
216.697469841788,216.906448364258
230.736427317334,230.51318359375
245.684912380554,244.716400146484
261.601849665572,260.812957763672
278.549981296553,259.509643554688
296.596114207526,271.880706787109
315.811383485066,216.422271728516
336.271532771891,192.939056396484
358.057212836675,183.309875488281
381.254299487002,156.254592895508
405.954232078623,77.9777374267578
432.254373955363,100.366508483887
460.258396240481,84.2891311645508
490.076686492327,69.8397216796875
521.82678383516,78.2216949462891
555.633842280334,72.5412902832031
591.63112406421,64.4902954101563
629.960524947437,57.7306518554688
670.773133546268,68.6740112304688
714.229826900695,39.603889465332
760.501904627058,53.6881294250488
809.771764154841,70.7468490600586
862.233619709351,62.7999687194824
918.094267874387,31.0762615203857
977.573902752641,38.70556640625
1040.90698393706,58.2691993713379
1108.34316071457,69.2072677612305
1180.14825614529,31.7827930450439
1256.60531489618,41.2606735229492
1338.01571895975,60.9996070861816
1424.70037565557,29.5222721099854
1517.00098259771,30.4474067687988
1615.28137461428,69.6002044677734
1719.92895792851,58.5231857299805
1831.35623725461,49.8295593261719
1950.00244182803,59.8471755981445
2076.33525677978,73.2934112548828
2210.85266667936,51.7457389831543
2354.08491851354,61.5793609619141
2506.59661183864,42.7238540649414
2668.9889243453,38.6356811523438
2841.90198160869,80.5332946777344
3026.01738036533,60.5464935302734
3222.06087526275,67.8355407714844
3430.805239673,61.497745513916
3653.07331184669,19.4788055419922
3889.74123841505,78.7774353027344
4141.74192802558,47.9310188293457
4410.06872872468,68.036979675293
4695.77934358328,51.0203323364258
5000.00000000001,54.7544631958008

"Sweep - Function 2" 
"Vac vs Frequency"
"X (Hz)","Ch-1 (dBr)"
10,-0.440784002823473
10.6478597782335,-0.437078878013965
11.3376917856923,-0.448064690574425
12.0722152342881,-0.492509227101384
12.8543255027354,-0.508511406949619
13.6871055496897,-0.548277418788939
14.5738380662977,-0.593300175849995
15.518018416062,-0.621251486215732
16.5233684130273,-0.678640128072149
17.5938509926007,-0.71644544935442
18.7336858328347,-0.776646567748579
19.9473659877503,-0.824862281767006
21.2396755982669,-0.880842990252556
22.6157087505514,-0.926398328998273
24.0808895561239,-0.979484161196885
25.6409935328735,-1.01895423425609
27.3021703712629,-1.05292918915689
29.0709681754648,-1.07371060591087
30.9543592749837,-1.08188541686565
32.9597677085088,-1.07109615627494
35.095098488335,-1.03752736504465
37.3687687607086,-0.973757444177468
39.7897409849257,-0.887096806332582
42.3675582619719,-0.769065856428159
45.1123819519615,-0.625014512534857
48.0350317286597,-0.459427976994609
51.1470282289765,-0.291619822673662
54.4606384655492,-0.153346771664379
57.9889241814237,-0.0788329834762453
61.7457933374413,-0.112991860848985
65.7460549352859,-0.278526294786157
70.0054773922961,-0.550996707884036
74.5408506981463,-0.856282675482763
79.37005259841,-1.06195261282929
84.5121190658887,-0.992714601640741
89.9873193374956,-0.515248678034477
95.8172358124772,-0.0928294046258629
102.024849126919,-2.08114122415444
108.634628739886,-7.11106384368583
115.672629388276,-12.3587553044435
123.166593790594,-17.2172295491894
131.146062004488,-21.6279779543787
139.642487869131,-25.6620818526572
148.689362991418,-29.443572008209
158.322348764748,-33.0467026331187
168.579416940761,-36.5658129130801
179.500999308158,-39.7677400612846
191.130147068606,-43.0154737409438
203.512700537966,-46.1517519869732
216.697469841788,-49.1482606159612
230.736427317334,-52.045200340068
245.684912380554,-54.8015549342072
261.601849665572,-57.1676320049211
278.549981296553,-59.8080685672316
296.596114207526,-61.8969272961914
315.811383485066,-63.1662007900566
336.271532771891,-63.618707145143
358.057212836675,-64.0209052205045
381.254299487002,-63.6693379569246
405.954232078623,-64.9816992059436
432.254373955363,-64.9984773743162
460.258396240481,-64.7356036504265
490.076686492327,-65.2839406982612
521.82678383516,-65.4957995233628
555.633842280334,-64.0727848428271
591.63112406421,-64.2341123492608
629.960524947437,-63.2816833520261
670.773133546268,-63.1895073757824
714.229826900695,-64.7722659060889
760.501904627058,-65.0580901734261
809.771764154841,-64.0594398717581
862.233619709351,-63.7459918114118
918.094267874387,-65.0533703089568
977.573902752641,-65.8757821460369
1040.90698393706,-63.9319371407932
1108.34316071457,-63.0505540995178
1180.14825614529,-66.1199575053588
1256.60531489618,-65.3980762541014
1338.01571895975,-63.4569177897512
1424.70037565557,-64.6616952800811
1517.00098259771,-66.8032124013082
1615.28137461428,-63.3773695916742
1719.92895792851,-64.0996444279109
1831.35623725461,-66.1430382074122
1950.00244182803,-63.8445063954048
2076.33525677978,-64.4221965999861
2210.85266667936,-63.6486619675618
2354.08491851354,-64.2456798259376
2506.59661183864,-64.3972229944691
2668.9889243453,-64.8695988527623
2841.90198160869,-63.8565725930762
3026.01738036533,-63.2925576664619
3222.06087526275,-64.3995566213659
3430.805239673,-64.4472597389106
3653.07331184669,-68.0857076904419
3889.74123841505,-64.373678495712
4141.74192802558,-63.4144218635767
4410.06872872468,-64.0204484615651
4695.77934358328,-64.1305130564134
5000.00000000001,-64.3413148783583

